,id,name,city,cuisine,rating
2606,2606,Kyo,Paris,"japanese, sushi, asian, vegetarian friendly",4.0
2607,2607,Le Martignac,Paris,"french, european",4.5
2608,2608,Wadja,Paris,"french, european",4.0
2609,2609,L'Opera Restaurant,Paris,"french, european, vegetarian friendly",3.5
2610,2610,Vandan,Paris,"indian, vegetarian friendly, vegan options",4.0
2611,2611,Balagan,Paris,"israeli, arabic, mediterranean, vegetarian friendly, vegan options",4.0
2612,2612,Kazoku,Paris,japanese,4.0
2613,2613,Les Fleurs de la Pensee,Paris,vegetarian friendly,5.0
2614,2614,Essaouira,Paris,"moroccan, mediterranean, middle eastern, vegetarian friendly, halal",4.0
2615,2615,Cafe Central,Paris,"french, cafe, european, vegetarian friendly, gluten free options",3.5
2616,2616,Bai Thong,Paris,"thai, vegetarian friendly",4.0
2617,2617,La Cave a Jojo,Paris,"wine bar, french",4.5
2618,2618,Arsene,Paris,french,4.5
2620,2620,L'etage de Pastavino,Paris,"italian, european, vegetarian friendly, gluten free options, vegan options",4.5
2621,2621,L'Ami Pierre,Paris,"french, european",4.5
2622,2622,Taokan,Paris,"chinese, asian, vegetarian friendly",4.5
2623,2623,La Garconniere,Paris,"french, european, vegetarian friendly",4.0
2624,2624,Thiou,Paris,"thai, vegetarian friendly",4.0
2625,2625,Au Palais de Krishnaa,Paris,"indian, vegetarian friendly",4.0
2626,2626,Shin Jung,Paris,"asian, korean",4.0
2627,2627,Les Amis des Messina,Paris,"italian, mediterranean, european",4.0
2628,2628,Primo,Paris,"italian, mediterranean, european, vegetarian friendly",4.5
2629,2629,Nai Brasserie,Paris,"lebanese, mediterranean, grill, middle eastern, european, vegetarian friendly, vegan options",4.5
2631,2631,cafe six,Paris,"french, bar, european, vegetarian friendly",4.0
2632,2632,Sens Uniques,Paris,"french, european, gastropub",4.0
2633,2633,Les Frangins,Paris,"french, european",4.0
2634,2634,L'Antre d'Eux,Paris,"french, european",4.5
2635,2635,Kokonor,Paris,"asian, tibetan, vegetarian friendly",4.0
2636,2636,Le Caruso,Paris,"italian, mediterranean, european, vegetarian friendly",4.0
2637,2637,Le Bistro,Paris,"french, bar, european, vegetarian friendly",4.0
2638,2638,Les 2 au coin,Paris,"french, vegetarian friendly",4.5
2639,2639,Solemar,Paris,"lebanese, mediterranean, middle eastern, vegetarian friendly",4.5
2640,2640,Chez Elle,Paris,"french, vegetarian friendly",4.5
2641,2641,Lou Pescadou,Paris,"french, european",4.0
2642,2642,Sapporo,Paris,"japanese, asian, soups",3.5
2643,2643,Chez Gregoire,Paris,french,4.5
2644,2644,La Famiglia,Paris,"italian, pizza, mediterranean, european",4.0
2645,2645,Trader's,Paris,"european, thai",4.5
2646,2646,Zavicaj au Pays Natal,Paris,international,4.5
2647,2647,Le Pas Sage,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",4.0
2648,2648,Thai Time,Paris,"asian, thai, vegetarian friendly",4.0
2649,2649,Gran Caffe Convivium,Paris,"italian, pizza, mediterranean, european, vegetarian friendly, vegan options",4.0
2650,2650,Tsubame,Paris,"japanese, asian, spanish, vegetarian friendly, vegan options",4.5
2651,2651,La muraille du phenix,Paris,"chinese, asian, vietnamese, vegetarian friendly",4.0
2652,2652,Le pretexte,Paris,"french, bar, european, vegetarian friendly",4.0
2653,2653,A Deux Pas,Paris,"french, european",4.5
2654,2654,Le Rouge,Paris,"french, spanish, wine bar",4.5
2655,2655,C'est Mon Plaisir,Paris,french,4.0
2656,2656,Au Vieux Paris,Paris,"french, european, vegetarian friendly",4.0
2657,2657,Chez HE,Paris,asian,4.0
2658,2658,Sushi Gozen,Paris,"japanese, sushi, asian",4.0
2659,2659,Les Zazous,Paris,"french, european",4.0
2660,2660,Kiccho,Paris,"japanese, sushi, asian, vegetarian friendly",4.0
2661,2661,La Renaissance,Paris,"french, cafe",4.5
2662,2662,Veramente,Paris,"italian, mediterranean, european, vegetarian friendly",4.5
2663,2663,ZAOKA,Paris,"asian, taiwanese, vegetarian friendly",5.0
2664,2664,Les Messugues,Paris,"french, european",4.0
2665,2665,42 Degres,Paris,"vegetarian friendly, vegan options, gluten free options",4.0
2666,2666,Brasserie Bourbon,Paris,"french, european",3.5
2667,2667,Floyd's Bar & Grill,Paris,"american, barbecue",4.0
2668,2668,Bekseju Village,Paris,korean,4.0
2669,2669,Le Chateau Landon,Paris,"french, bar, european",4.0
2670,2670,La Muse du Chai,Paris,"french, bar, european",4.5
2671,2671,Au Petit Bistrot d'Auteuil,Paris,"french, european",4.0
2672,2672,Le Fiston,Paris,"american, brew pub, vegetarian friendly",4.5
2673,2673,Motto Burger,Paris,"japanese, american, asian",4.5
2674,2674,La Cantine de Gaston,Paris,french,4.0
2675,2675,Cafe de l'empire,Paris,"french, cafe, european",4.0
2676,2676,Piadineria 14.07,Paris,"italian, vegetarian friendly",5.0
2677,2677,Salt,Paris,"seafood, french, european, vegetarian friendly",4.0
2678,2678,Le Petit Suffren,Paris,"french, european, american, pub, vegetarian friendly",4.0
2679,2679,Caldo Freddo,Paris,"italian, pizza, vegetarian friendly",4.0
2680,2680,Le 120,Paris,"french, vegetarian friendly",4.5
2681,2681,La Famiglia Di Rebellato,Paris,"italian, pizza, mediterranean, european, vegetarian friendly",4.0
2682,2682,Le P'Tit Musset,Paris,"french, european",4.0
2683,2683,Dans la Cuisine,Paris,"french, gastropub, vegetarian friendly",4.0
2684,2684,Atelier Vivanda,Paris,"french, steakhouse, european",4.0
2685,2685,Chez Troquette,Paris,french,4.5
2687,2687,Sea Bar - Paris Peche,Paris,"french, seafood, european",4.0
2688,2688,Le Tablier Rouge,Paris,"french, european, wine bar",4.5
2689,2689,Le Flandrin,Paris,"french, european",3.5
2690,2690,L'Auberge du Roi Gradlon,Paris,french,4.5
2691,2691,L'Ete en Pente Douce,Paris,"french, european, vegetarian friendly, vegan options",3.5
2692,2692,Dynamo,Paris,"french, bar, european, pub, fusion",4.0
2693,2693,Mijo T,Paris,french,4.5
2694,2694,Le Buron,Paris,french,4.0
2695,2695,Vins Des Pyrenees,Paris,"french, european, vegetarian friendly",4.5
2696,2696,Terra Corsa,Paris,"french, mediterranean, european, wine bar",4.0
2697,2697,Maison Burger,Paris,"american, brew pub",4.0
2698,2698,Les Gamines,Paris,"french, european",4.5
2699,2699,Les Mauvais Garcons,Paris,french,4.0
2700,2700,The Lizard Lounge,Paris,"american, bar, pub",4.0
2701,2701,Olive & Thym,Paris,vegetarian friendly,5.0
2702,2702,Tom Yam Thai,Paris,"thai, vegetarian friendly",4.0
2703,2703,La Villa des Abbesses,Paris,"french, european",3.5
2704,2704,Le Quincampe,Paris,"french, european",4.0
2705,2705,Le Baratin,Paris,"french, european",4.0
2706,2706,Le Comptoir Marguery,Paris,"french, european",4.0
2707,2707,Matsuri Boetie,Paris,"japanese, sushi, vegetarian friendly",4.0
2708,2708,Comptoir Principal,Paris,french,4.0
2709,2709,Mastino,Paris,"italian, pizza, european, vegetarian friendly",4.0
2710,2710,La Briciola,Paris,"italian, pizza, european, vegetarian friendly",4.0
2711,2711,Le Bar des Varietes,Paris,"french, european",4.0
2712,2712,Hugo Desnoyer,Paris,"french, european",4.5
2713,2713,Le Guru Paris,Paris,"french, asian, gastropub, vegetarian friendly, vegan options",5.0
2714,2714,Jacques Faussat La Braisiere,Paris,french,4.0
2715,2715,Le Troquet,Paris,"french, european",4.0
2716,2716,Le Sergent Recruteur,Paris,"french, european, vegetarian friendly",4.0
2717,2717,Pain d'Epices,Paris,"french, european",4.5
2719,2719,La Belle Chine,Paris,chinese,4.5
2720,2720,Cafe Lea,Paris,"french, cafe, european, bar, vegetarian friendly",4.0
2721,2721,Bioburger Choiseul,Paris,"american, fast food, vegetarian friendly",4.0
2722,2722,Lancetta Ristorante,Paris,"italian, mediterranean, european, delicatessen, vegetarian friendly",4.0
2723,2723,BUL,Paris,vegetarian friendly,4.5
2724,2724,Le Stella,Paris,"french, seafood, european",4.0
2725,2725,Comptoir de l'Arc,Paris,"french, bar, international, vegetarian friendly",4.0
2726,2726,Strogoff,Paris,european,4.0
2727,2727,Inaro,Paris,"french, european, wine bar, spanish",4.0
2728,2728,Restaurant Brigitte,Paris,"french, european",4.0
2729,2729,Crabe Royal,Paris,seafood,4.0
2730,2730,L'Improbab',Paris,vegetarian friendly,4.5
2731,2731,Pho Thai,Paris,"thai, vietnamese",4.5
2732,2732,Waknine,Paris,"french, european, vegetarian friendly",4.0
2733,2733,Maison Sen,Paris,"vietnamese, vegetarian friendly, vegan options",4.5
2734,2734,Samy's Restaurant Traiteur Libanais,Paris,"lebanese, middle eastern, mediterranean, vegetarian friendly, vegan options",5.0
2735,2735,Pouledeluxe,Paris,french,4.5
2736,2736,Village Ung,Paris,"chinese, asian, thai, vegetarian friendly",4.5
2737,2737,Harper's Paris 18,Paris,"french, american, vegetarian friendly",4.5
2738,2738,le 68 Guy Martin,Paris,"french, european, fusion",4.0
2739,2739,Dame Jane,Paris,"french, european, wine bar",4.5
2741,2741,Pizza Tina,Paris,"italian, pizza, vegetarian friendly",4.0
2742,2742,Entre 2 Rives,Paris,"asian, vietnamese, vegetarian friendly",4.0
2743,2743,L'Enoteca,Paris,"italian, european, delicatessen, vegetarian friendly",3.5
2744,2744,Chez Edouard,Paris,"french, cafe",4.5
2746,2746,Once Upon A Time Paris,Paris,"french, international, european",5.0
2747,2747,Zerestoo,Paris,"french, european",4.5
2748,2748,Il Trentasei,Paris,"italian, vegetarian friendly",4.5
2749,2749,Michi,Paris,"japanese, sushi, asian",4.0
2750,2750,Enyaa,Paris,japanese,4.5
2751,2751,Le Social Square,Paris,"french, bar, european",4.5
2752,2752,Nylsa Caffe,Paris,"italian, vegetarian friendly",4.5
2753,2753,Les Rendez-Vous Italiens,Paris,"italian, diner, healthy, vegetarian friendly",4.5
2754,2754,da ugo,Paris,"italian, mediterranean",4.5
2755,2755,Les Heures,Paris,"french, european",4.0
2756,2756,Foujita,Paris,"japanese, sushi",4.5
2757,2757,Les Negociants,Paris,"french, bar, european",4.0
2758,2758,La Grange,Paris,french,4.5
2759,2759,Creperie Saint Malo,Paris,"french, vegetarian friendly",4.0
2760,2760,Pizza Clip Ste,Paris,italian,4.5
2761,2761,Autour du Yangtse Opera-La Fayette,Paris,"chinese, asian, vegetarian friendly, vegan options",4.0
2762,2762,Ravioli Nord Est,Paris,"chinese, vegetarian friendly",4.0
2763,2763,Le Luco,Paris,"french, european",4.0
2764,2764,lounge bar hotel california,Paris,"french, european",4.0
2765,2765,L'Arbre a Cannelle,Paris,"french, european",4.0
2766,2766,La Bouteille Sur la Table,Paris,"french, european, wine bar",4.5
2767,2767,Bernard du 15,Paris,"french, european",4.0
2768,2768,Chez Ribe,Paris,"french, cafe, european, soups, vegetarian friendly",3.5
2769,2769,Thai House,Paris,"asian, thai, vegetarian friendly",4.0
2770,2770,La Petite Adresse,Paris,"french, european, soups, vegetarian friendly",5.0
2771,2771,Sense Eat,Paris,"italian, mediterranean, european, vegetarian friendly, vegan options, gluten free options",4.5
2772,2772,Bustro Nome Paris,Paris,"french, international, european, contemporary, healthy",4.5
2773,2773,Le Piquet,Paris,"french, european, vegetarian friendly",4.0
2774,2774,Punjab Palace,Paris,"indian, vegetarian friendly",4.0
2775,2775,Restaurant I Quattro Mori,Paris,italian,4.5
2776,2776,La Taverne de l'arbre Sec,Paris,"french, bar, european, vegetarian friendly",4.0
2777,2777,Sale e Pepe,Paris,"italian, european, pizza",4.0
2778,2778,Thaim,Paris,"asian, thai",4.0
2779,2779,La Taverne de Zhao,Paris,"chinese, asian, vegetarian friendly",4.0
2780,2780,L'Accord Parfait,Paris,wine bar,4.5
2781,2781,Epicure 108,Paris,french,4.5
2782,2782,Monte Carlo,Paris,"french, international, vegetarian friendly",3.5
2783,2783,Metis,Paris,"french, european",4.5
2784,2784,Marianina,Paris,cajun & creole,4.5
2785,2785,Toritcho,Paris,"japanese, sushi, asian",4.0
2786,2786,Le Petit Cambodge,Paris,asian,4.5
2787,2787,Le Vraymonde,Paris,"asian, fusion, vegetarian friendly",4.0
2788,2788,Cous'Mania,Paris,"moroccan, mediterranean",5.0
2789,2789,Franca et Lola,Paris,"french, mediterranean",5.0
2790,2790,Le Templier de Montmartre,Paris,"french, european, vegetarian friendly",4.0
2791,2791,Auberge du Moulin Vert,Paris,"french, european, vegetarian friendly",3.5
2792,2792,Little Cafe,Paris,"french, bar, cafe, european, vegetarian friendly",4.0
2793,2793,La Regalia,Paris,"french, bar, cafe",4.0
2794,2794,XVI eme Avenue,Paris,"french, european, vegetarian friendly",4.0
2795,2795,Plume,Paris,french,4.0
2796,2796,L'Avant Comptoir du Marche,Paris,"french, wine bar",4.5
2797,2797,Bar a Momos,Paris,"asian, tibetan, vegetarian friendly",4.5
2798,2798,Burger & Fils,Paris,"american, fast food",4.0
2799,2799,Kintaro,Paris,"japanese, sushi",4.5
2800,2800,Chez Marc,Paris,"lebanese, mediterranean, vegetarian friendly",4.0
2801,2801,Le Madeleine C,Paris,"french, european",4.0
2802,2802,Bonhomie,Paris,"french, european, mediterranean, vegetarian friendly",4.0
2803,2803,TouyTouyT,Paris,"asian, cambodian, french, fusion",4.5
2804,2804,Il Cottage,Paris,"pizza, italian, french, european, vegetarian friendly",4.0
2805,2805,Juji-Ya,Paris,"japanese, fast food, asian, vegetarian friendly",4.0
2806,2806,Neo Cafe,Paris,"french, bar, cafe, european, vegetarian friendly",4.0
2807,2807,Pizza Sant'Antonio,Paris,"italian, pizza, european, vegetarian friendly",3.5
2808,2808,Oplato,Paris,vegetarian friendly,4.5
2809,2809,Pertinence,Paris,"french, asian",4.5
2810,2810,Taokan,Paris,"chinese, asian, vegetarian friendly, vegan options",4.0
2811,2811,Karl and Erick,Paris,"french, european, international",4.5
2812,2812,Giallo Oro,Paris,"italian, mediterranean, european",4.0
2813,2813,Bistro Le Carreau,Paris,vegetarian friendly,5.0
2814,2814,Le Pre d'ici,Paris,"french, vegetarian friendly",4.5
2815,2815,Au Petit Paris,Paris,"european, croatian",4.5
2817,2817,Les Fondus De La Raclette Parmentier,Paris,"barbecue, french, european",4.0
2818,2818,Pupetta,Paris,"italian, pizza, vegetarian friendly",4.5
2819,2819,Ferdi,Paris,"american, vegetarian friendly",4.0
2820,2820,Bistrot Le Cap,Paris,"french, european",4.0
2821,2821,Le Gourmet,Paris,"french, european",4.5
2822,2822,La Piccola Sicilia,Paris,"italian, pizza, mediterranean, vegetarian friendly",4.0
2823,2823,La Felicite,Paris,french,4.5
2824,2824,Mazeh,Paris,"middle eastern, persian, vegetarian friendly",4.0
2825,2825,Crepe Coeur,Paris,french,4.5
2826,2826,Cafe Cassette,Paris,"french, cafe, european, gastropub",4.0
2827,2827,Raffinati,Paris,"italian, international, mediterranean, gastropub, vegetarian friendly",4.5
2828,2828,Baan Boran,Paris,"asian, thai, vegetarian friendly",4.0
2829,2829,SushiRama,Paris,"japanese, sushi",4.5
2830,2830,passage de pondichery,Paris,"indian, asian",4.0
2831,2831,Le Cartel,Paris,"mediterranean, european, spanish",4.5
2832,2832,Tenzin Cuisine Tibetaine,Paris,"asian, tibetan, vegetarian friendly",4.5
2833,2833,World Cantine,Paris,"international, vegetarian friendly",4.5
2834,2834,Orchid Thai,Paris,"asian, thai, vegetarian friendly",4.0
2835,2835,Cafe du Trocadero,Paris,"french, cafe, european, vegetarian friendly",3.5
2836,2836,Pharamond,Paris,"french, european, gastropub",3.5
2837,2837,Divvino Marais,Paris,wine bar,5.0
2838,2838,Pasta Oro,Paris,"italian, mediterranean",4.0
2839,2839,Osteria Ruggera,Paris,"italian, vegetarian friendly",4.0
2840,2840,Notre Table,Paris,"italian, french, pizza, vegetarian friendly",5.0
2841,2841,La Grille Montorgueil,Paris,"french, european",3.5
2842,2842,"Thank You, My Deer",Paris,"cafe, vegetarian friendly, vegan options, gluten free options",4.5
2844,2844,Creperie des arts,Paris,"french, vegetarian friendly",4.0
2845,2845,Orties,Paris,french,4.5
2846,2846,Divellec,Paris,"french, seafood, european",4.0
2847,2847,Marius et Janette,Paris,"french, seafood, european, gluten free options",3.5
2848,2848,Angelina Maillot,Paris,"french, cafe, european, vegetarian friendly",4.0
2849,2849,Dixit,Paris,"french, international, vegetarian friendly",5.0
2850,2850,Chez Margot,Paris,"french, european, gastropub",4.0
2851,2851,La Maison Austerlitz,Paris,"grill, french, brew pub, pub",4.5
2852,2852,Quatre amis,Paris,"chinese, asian",4.0
2853,2853,Da Zagara,Paris,"italian, mediterranean, european",4.5
2854,2854,Chez Celeste,Paris,"african, european, portuguese",4.0
2855,2855,La Cremerie,Paris,"french, wine bar",4.0
2857,2857,Les Cent Kilos,Paris,"french, bar, european, pub",4.0
2858,2858,Cafe di Roma,Paris,"italian, pizza, european, vegetarian friendly, vegan options",3.5
2859,2859,Le Bon Jour,Paris,french,4.0
2860,2860,Le Franc Tireur,Paris,"french, european, vegetarian friendly",4.0
2861,2861,La Divina Commedia,Paris,"italian, mediterranean, european, vegetarian friendly",4.5
2862,2862,Il Ristretto,Paris,"italian, mediterranean, european",4.5
2863,2863,Pere Fecto,Paris,"french, italian",4.5
2864,2864,Bistrot Pop,Paris,"french, european, vegetarian friendly",4.0
2867,2867,Borneo a Paris,Paris,"asian, indonesian, vegetarian friendly",4.5
2868,2868,La Bonne Chaise,Paris,french,4.0
2869,2869,LA PLANQUE,Paris,french,4.0
2871,2871,Le Louvre Ripaille,Paris,"french, european",4.5
2872,2872,Le Dit Vin,Paris,"french, european, wine bar",4.5
2873,2873,Le Comptoir de L'Artoise,Paris,"french, european, vegetarian friendly",4.0
2874,2874,Restaurant Lumen,Paris,"japanese, italian, french, fusion, vegetarian friendly",4.0
2875,2875,Gros,Paris,french,4.0
2876,2876,Pasdeloup,Paris,"french, european, spanish",4.5
2877,2877,Kim & Kim,Paris,"asian, korean, vegetarian friendly",4.0
2878,2878,Who's Bar,Paris,european,4.0
2879,2879,My Little Cellar,Paris,wine bar,5.0
2880,2880,7 Au Marais,Paris,"international, delicatessen, contemporary, healthy, vegetarian friendly",5.0
2881,2881,Rice Trotters,Paris,vegetarian friendly,4.5
2882,2882,Loyal Cafe Cantine,Paris,"french, healthy, vegetarian friendly, gluten free options",4.5
2883,2883,Le Mezze Du Chef Cig Kofte,Paris,"turkish, vegetarian friendly, gluten free options",4.5
2884,2884,Le Stendhal - Bistrot,Paris,french,4.5
2885,2885,Pret a manger,Paris,"european, vegetarian friendly, vegan options",4.5
2886,2886,Maison Tete Paris Cadet,Paris,french,5.0
2887,2887,Nirvana Dream,Paris,"indian, soups, tibetan, nepali, vegetarian friendly",4.5
2888,2888,Oenosteria,Paris,"italian, european, mediterranean",4.0
2889,2889,Les Canailles Menilmontant,Paris,french,5.0
2890,2890,Sushiko,Paris,"japanese, sushi, asian, vegetarian friendly",4.5
2891,2891,Fitzgerald,Paris,"french, european",4.0
2892,2892,Le Petit Capucci,Paris,italian,5.0
2893,2893,La Mauvaise Reputation,Paris,"french, european, vegetarian friendly",4.5
2894,2894,A la Tete d'Or,Paris,"french, european",4.0
2895,2895,Le Lhassa,Paris,"asian, tibetan, vegetarian friendly, vegan options",4.0
2896,2896,Les Agapes,Paris,"french, european",4.5
2897,2897,Marcel,Paris,"indian, vegetarian friendly, vegan options",3.5
2898,2898,Les Argentiers,Paris,french,4.5
2899,2899,Domaine de Lintillac,Paris,"french, european",4.5
2900,2900,il giramondo,Paris,"italian, european, mediterranean",4.5
2901,2901,Napoletano,Paris,"italian, european, pizza, vegetarian friendly",4.0
2902,2902,TonTon Jaures,Paris,"french, bar, pub",4.0
2903,2903,La Bascule,Paris,"french, european, wine bar",4.5
2905,2905,Amici Miei,Paris,"italian, pizza, european, vegetarian friendly, vegan options",4.0
2906,2906,La Confidente,Paris,vegetarian friendly,4.5
2907,2907,Tsukizi,Paris,"japanese, sushi, asian",4.0
2908,2908,La Piscine Saint Louis,Paris,"french, vegetarian friendly",4.0
2909,2909,Vamos,Paris,"spanish, wine bar",4.5
2910,2910,Nomos,Paris,"french, european",4.0
2911,2911,Casa Hugo,Paris,spanish,4.5
2912,2912,Le Vaudesir,Paris,"french, bar, pub, diner, wine bar",4.5
2913,2913,Bistrot Melac,Paris,"french, european, wine bar",4.0
2914,2914,Il Campionissimo,Paris,"italian, pizza, mediterranean, european, vegetarian friendly",3.5
2915,2915,Sheë█¬s Cake,Paris,vegetarian friendly,4.5
2916,2916,Bistrot De I'Opera Comique,Paris,french,4.0
2917,2917,La Grande Cremerie,Paris,"french, wine bar, european, spanish, vegetarian friendly",4.5
2918,2918,Volver Dauphine,Paris,"steakhouse, latin, argentinean, south american",4.5
2919,2919,Siffleur de ballons,Paris,"french, wine bar, european, spanish",4.0
2920,2920,La Casetta,Paris,"italian, vegetarian friendly",5.0
2921,2921,La Cerise sur la Pizza - Belleville,Paris,"italian, pizza, vegetarian friendly",4.5
2922,2922,Mamo Paris,Paris,"italian, mediterranean, vegetarian friendly",4.5
2923,2923,Le Wok Saint Germain,Paris,"chinese, asian, thai, vietnamese, vegan options, halal, vegetarian friendly",4.0
2924,2924,Pizze,Paris,"italian, pizza, vegetarian friendly",4.5
2925,2925,Chez Prune,Paris,"french, european, vegetarian friendly",4.0
2926,2926,La Feria,Paris,"latin, mediterranean, spanish",4.0
2927,2927,T'U,Paris,"asian, thai, vegetarian friendly",4.0
2928,2928,Nous Paradis,Paris,vegetarian friendly,4.5
2929,2929,La Sardegna,Paris,italian,4.0
2930,2930,New hoa khoan,Paris,asian,4.0
2932,2932,Levain Le Vin,Paris,french,5.0
2933,2933,Delices Lepic,Paris,"chinese, asian",4.0
2934,2934,MEIWENTI,Paris,"asian, thai, vegetarian friendly",4.5
2935,2935,La Nouvelle Etoile,Paris,french,4.5
2936,2936,Gusto Italia,Paris,"italian, european, mediterranean",4.5
2937,2937,Terra Nera,Paris,"italian, mediterranean, european, vegetarian friendly",4.0
2938,2938,Gemini Les Halles,Paris,"italian, pizza, mediterranean, european, vegetarian friendly",4.0
2939,2939,Chez Georges,Paris,"french, wine bar",4.5
2940,2940,Maison Sauvage,Paris,"french, european, vegetarian friendly",4.0
2941,2941,Glozaria,Paris,"brazilian, latin, european, portuguese",4.0
2943,2943,Le Ballon Rouge,Paris,"french, wine bar, european",4.5
2944,2944,Breakfast in America,Paris,"american, diner, vegetarian friendly",4.0
2945,2945,Le Gagnage,Paris,french,4.5
2946,2946,Da Rocco,Paris,"italian, mediterranean",4.5
2947,2947,Le Petit Orestias,Paris,greek,5.0
2948,2948,Le Chateau Poivre,Paris,french,4.5
2949,2949,Sofa Cafe Studio,Paris,"french, cafe, european",3.5
2950,2950,Bistro Mon Reve,Paris,french,4.5
2951,2951,Le 27 Gourmand,Paris,french,4.0
2952,2952,Cafe Charbon,Paris,"french, bar, gastropub, vegetarian friendly",3.5
2953,2953,Maccaroni,Paris,"italian, mediterranean, european, vegetarian friendly",4.5
2954,2954,Chasse maree,Paris,"french, seafood, european",4.5
2955,2955,Cafe de la Tourelle,Paris,french,4.0
2956,2956,Restaurant Labranda,Paris,"mediterranean, turkish, middle eastern",4.5
2958,2958,Cafe Les Rosiers,Paris,"french, european",4.5
2959,2959,MORABEZA,Paris,"french, vegetarian friendly",4.5
2960,2960,L'Insouciant,Paris,"french, european",4.5
2961,2961,Le Viel Alger,Paris,african,4.5
2962,2962,Le Restaurant ERH,Paris,"french, japanese, fusion",4.5
2963,2963,Cavalino Restaurant Xiieme Arr. De Paris,Paris,french,4.5
2964,2964,Relais du Pont-Neuf,Paris,"french, vegetarian friendly",4.5
2965,2965,Carpe Diem Cafe,Paris,"french, bar, european, vegetarian friendly",4.0
2966,2966,Pizza del Navona,Paris,"italian, pizza, european, vegetarian friendly",4.0
2967,2967,Ya Lamai,Paris,"asian, thai, vegetarian friendly, vegan options",4.0
2968,2968,El Fares,Paris,"lebanese, mediterranean, vegetarian friendly",4.0
2969,2969,IL TIMO,Paris,"italian, vegetarian friendly",4.5
2970,2970,John Viande,Paris,"french, grill",4.0
2971,2971,Le Cafe Fauve,Paris,"cafe, wine bar",4.5
2973,2973,La Maison de Charly,Paris,moroccan,3.5
2975,2975,Bootleg Bar,Paris,"pub, bar",5.0
2976,2976,Le Fournil,Paris,"french, vegetarian friendly",4.5
2978,2978,L'Empire du 8 Eme,Paris,mediterranean,4.5
2979,2979,Patuco,Paris,"bar, fast food, street food, vegetarian friendly",4.5
2980,2980,Les Bottes de 7 Lieues,Paris,french,4.0
2981,2981,Loliva,Paris,italian,4.5
2982,2982,M Georges Paris,Paris,french,4.5
2983,2983,Inagiku,Paris,"japanese, asian",4.0
2984,2984,Le Bougnat,Paris,french,4.5
2985,2985,Aux Tables du Pere Lachaise,Paris,"gastropub, french, bar, european",4.0
2986,2986,Mozzato,Paris,"italian, mediterranean, fusion, vegetarian friendly",4.0
2987,2987,La Pignatta,Paris,"italian, pizza, european, vegetarian friendly",4.0
2988,2988,Le Pure Cafe,Paris,"french, bar, cafe, european, pub",4.0
2989,2989,Les Barjots,Paris,"french, european, eastern european",4.0
2991,2991,Oh Popotes,Paris,french,5.0
2992,2992,Abradavio,Paris,"italian, pizza, european, vegetarian friendly, vegan options",4.0
2993,2993,Orient Extreme,Paris,"japanese, sushi, asian",4.0
2994,2994,Ngoc xuyen saigon,Paris,"vietnamese, soups",4.5
2995,2995,Yoshi,Paris,"japanese, sushi, asian",4.5
2996,2996,La Rosarina,Paris,"argentinean, south american",4.5
2997,2997,Restaurant Champeaux,Paris,"french, european, vegetarian friendly, gluten free options",3.5
2998,2998,Le Palanquin,Paris,"asian, vietnamese",4.0
2999,2999,Zagros,Paris,"mediterranean, turkish, greek",4.0
3000,3000,Le Presles,Paris,"french, european, vegetarian friendly",4.5
3001,3001,Le Grand Phenicien,Paris,"lebanese, mediterranean, middle eastern, vegetarian friendly, vegan options",4.0
3002,3002,Olives et Cacahuetes,Paris,french,4.5
3003,3003,Ostrea,Paris,"bar, seafood, pub, wine bar",4.5
3004,3004,Creperie Oroyona,Paris,"french, vegetarian friendly",4.0
3005,3005,Le Cerceau,Paris,"french, bar, spanish, pub, wine bar, gastropub, vegetarian friendly",4.5
3006,3006,Comptoir Voltaire,Paris,"french, bar, european",4.0
3008,3008,Le Pont de Sichuan,Paris,"chinese, asian, vegetarian friendly",4.5
3009,3009,Gaspard,Paris,"french, vegetarian friendly",4.0
3010,3010,Au Vieux Colombier,Paris,"french, european",4.0
3011,3011,Le Dejeuner Sur l'Herbe,Paris,french,4.5
3012,3012,Cucina Napoletana,Paris,"italian, mediterranean, european, vegetarian friendly",4.5
3013,3013,Chez Long,Paris,"asian, vietnamese",4.5
3014,3014,Tang,Paris,"chinese, asian, vegetarian friendly",4.5
3015,3015,Vicq d'Azir,Paris,"moroccan, mediterranean",4.0
3016,3016,Founti Agadir,Paris,"moroccan, mediterranean, halal",4.0
3017,3017,Restaurant Victoria Station,Paris,"italian, french, pizza, european",3.5
3018,3018,Pinocchio,Paris,"italian, european, vegetarian friendly",4.0
3019,3019,Deux Cigales,Paris,"french, european, contemporary, vegetarian friendly, vegan options",4.0
3020,3020,L'Assiette,Paris,"french, european",4.5
3021,3021,Royal Charonne,Paris,"chinese, asian",4.5
3022,3022,L'Enchotte,Paris,"french, european",4.0
3023,3023,Blv,Paris,"french, cafe, barbecue, contemporary, fusion, vegetarian friendly",5.0
3024,3024,Restaurant Les 5 Saisons,Paris,"asian, healthy, vegetarian friendly",4.5
3025,3025,Piccola Strada,Paris,"italian, mediterranean, european, vegetarian friendly",4.0
3026,3026,Little Hanoi,Paris,"asian, vietnamese",4.0
3027,3027,Kura,Paris,"sushi, japanese, asian, fusion",4.5
3028,3028,Chez Justine,Paris,"french, bar, european, gastropub, vegetarian friendly",4.0
