,id,name,city,rating,Reviews
6497,6497,Bhakti,Paris,4.0,whod thunk it? top indian food
6498,6498,Le Moulin a Caffe,Paris,3.5,ok little place lovely local cafe bar
6499,6499,La galere des rois,Paris,4.0,good neighborhood food nice simple neighbourhood restaurant
6500,6500,Acropole L',Paris,4.0,good excellent greek restaurant latin...
6501,6501,Sushi Zen,Paris,4.5,awful stuff ever sushi lover
6502,6502,Au Babylone,Paris,4.0,hidden gem bonne marche remember old restaurants!
6503,6503,Rallye Passy,Paris,4.0,mixed lovely atmosphere great service
6504,6504,Le Nha-Que,Paris,4.0,small modern tasty vietnamese eatery near... perfect vietnamese
6505,6505,Juan,Paris,4.5,absolutely great ! good perhaps good ...
6506,6506,Yoshinori,Paris,4.5,excellent new restaurant remarkable restaurant
6507,6507,Chez l'Ami Louis,Paris,3.5,authentic french best escargots paris!!
6508,6508,asia food buffet a volonte,Paris,3.5,ordinary japanese food great sushi price
6509,6509,Essentiel,Paris,4.5,great value money quick lunch!
6511,6511,Sitron,Paris,4.5,gluten dairy free spectacular
6512,6512,Cafe Suedois,Paris,4.0,little sweden marais new caf╠⌐ cute!
6514,6514,Chez Janny,Paris,4.5,good feels like home
6515,6515,Steak N Shake,Paris,3.5,great milkshakes - shame everything... tasty food friendly staff!
6516,6516,Universita Della Pizza,Paris,4.0,second visit best one best paris
6517,6517,Chido,Paris,3.5,good deflated excitement
6518,6518,Lanna Cafe,Paris,4.0,nice surprise good food ! unproffesional
6519,6519,Le Corridor,Paris,4.5,would loved th... tiny place great food
6520,6520,Le Pastel,Paris,4.0,good friendly excellent food
6521,6521,La Petite Maison dans la Cour,Paris,4.0,hair plates
6522,6522,Plug In Cafe,Paris,4.0,good birthday party great place !!
6523,6523,Toyama,Paris,4.0,decent food good japanese restaurant
6524,6524,Le Pain Au Naturel,Paris,4.0,good- recommend pear tart want real healthy bread
6525,6525,Bambolina Caffe,Paris,4.0,good food kind employees. small family run italian
6526,6526,Nonno,Paris,3.5,good value italian
6527,6527,L' EQUATEUR,Paris,4.0,dinner friends africa
6528,6528,Restaurant Coreen Kimchi,Paris,4.0,great enjoyable dishes!
6529,6529,Okinawa,Paris,4.0,excellent one faves
6531,6531,Yushi,Paris,4.0,great japanese restaurant tasty !
6532,6532,Nang-Loan,Paris,4.0,hidden gem upper marais traiteur homemade thai asian food...
6533,6533,Le Soleil De Naples,Paris,4.0,pizza marvelous
6534,6534,Musee du Vin,Paris,4.0,5 star meal unusual museum old wine cellar
6535,6535,Yoko,Paris,4.0,excellent fresh savoury delicious - bit expensiv...
6536,6536,Le Regent,Paris,3.5,authentic italian restaurant good staff lovely food
6537,6537,Le Cassini,Paris,4.0,neighborhood tabac friendly service!
6538,6538,La royale,Paris,3.5,typical french brasserie 10 days breakfasts
6539,6539,Pho Montmartre,Paris,4.0,delcious food great pho
6541,6541,Pho 19,Paris,4.5,lovely simple
6542,6542,Don Diego,Paris,4.5,food fresh family atmosphere
6544,6544,HANOUMAN,Paris,4.0,best roasted pork food pretty good (large portions) service...
6545,6545,Le Petit Louis,Paris,4.5,good restaurent
6546,6546,Nicolas - La Madeleine,Paris,3.5,great atmosphere great food wine tasting bar
6547,6547,Flunch,Paris,3.5,repeat visit excellent cafeteria style restaurant.
6548,6548,Hoki sushi,Paris,3.5,sushi paris nice
6549,6549,La Serenata,Paris,4.5,hidden gem! good affordable pizza!
6550,6550,Le Bouquet du Nord,Paris,4.0,jazz manouche lovers good wifi
6551,6551,Delices ShanDong,Paris,4.0,delicious dong jiaozi.....dont waste time
6552,6552,Le Printemps,Paris,4.0,iconic paris shop wander around basement level
6553,6553,Come,Paris,4.0,great salads make easy choose health... healthy range salads
6554,6554,Thai Classic,Paris,4.0,good pad thai chicke! good vegetarian options.
6555,6555,Maison Blanche,Paris,3.5,tourist succour cheap cheap!
6556,6556,Le Repaire de Cartouche,Paris,3.5,french glad didnë█¬t stay
6557,6557,Resto Des Amis,Paris,4.5,amazing chinese restaurant amazing place
6558,6558,Comptoir des Frangins,Paris,4.0,overbilling great find 2eme.thank firsty...
6559,6559,District 11,Paris,4.0,awful food poor service modern thai
6560,6560,Mongoo,Paris,4.5,awesome excellent quality ingredients and...
6561,6561,Restaurant Chinois Gastronomie de Wuhan,Paris,4.0,bad good restaurant central china cuisine
6562,6562,O' Bagel Parisien,Paris,4.5,must go! accommodating staff acceptable food!
6564,6564,Espace Saveurs du Monde,Paris,4.5,excellent african food one best african meals ever
6565,6565,La Terrasse Choron,Paris,3.5,lovely great staff great food
6566,6566,Oppa,Paris,4.0,quick great dinner simply korean
6567,6567,Joseph & Lucien,Paris,4.0,overrated best cosy restaurant neighbourh...
6568,6568,Adulis Cafe Abyssinien,Paris,4.5,great dinner friends! coffee cake
6569,6569,Maison Pradier Saint Germain,Paris,4.0,modern ...! execelent experience
6570,6570,Indiana Cafe Clichy,Paris,3.5,good food drinks good food
6573,6573,Yamamoto,Paris,4.0,japanese paris tiny portions 7.5 euros beer
6574,6574,Pakiza,Paris,4.5,authentic indian. worth good food
6577,6577,Le Renouveau,Paris,4.0,great service great food! good service great food total package
6578,6578,Douraku,Paris,4.0,nice japanese near gare du nord good food price
6579,6579,Awabi,Paris,4.0,great late night snach nice simple cosy good service
6580,6580,El Sabor Cubano,Paris,4.0,luckiest find paris nice surprise
6581,6581,Carmen des Batignolles,Paris,4.5,cosy warm great place
6582,6582,Bagelstein,Paris,4.0,cool morning coffee sandwich spot acro... inconsistent
6583,6583,McCafe,Paris,4.0,straight forward breakfast fabulous choice.
6584,6584,Grill Croute,Paris,4.0,cool recommended nice lebanese restaurant take-away
6585,6585,Le Chat qui Peche,Paris,3.5,best crepes fabulous crepes
6586,6586,Moncoeur Belleville,Paris,3.5,great food little -too- lay back atmosp... dont go view
6587,6587,Puerta del sol,Paris,4.0,excelent palce
6588,6588,The Thistle Pub,Paris,4.0,local week disappointing
6589,6589,Shinjuku Sushi,Paris,4.0,sushi really... average food
6590,6590,Bar Brasserie Le Duc d'Albret,Paris,4.0,good lunch lunchtime menu
6591,6591,Au Palais des Gobelins,Paris,4.5,best chinese paris
6592,6592,Flaq,Paris,4.0,cosy italian wine bar industrial chic & friendly
6594,6594,La Choppe St Fargeau,Paris,4.5,50th birthday pre wedding dinner! kind service tasty wine
6595,6595,Corso liszt,Paris,4.0,great food miserable waitress
6596,6596,Lim's,Paris,4.0,dim sum - paris good restaurant authentic roast things of...
6597,6597,Le Gloria,Paris,3.5,new owner (since aug/17) local cuisine a...
6598,6598,Aux Trois Mailletz,Paris,4.5,great food perfect piano opera ac... restaurant right next door
6599,6599,Shenaz Indien,Paris,4.0,boutique indian restaurant great food great food!
6600,6600,Maison Lautrec,Paris,3.5,chic place paris nice experience
6601,6601,Birdie Num Num,Paris,5.0,healthy friendly
6602,6602,Chez Yanina,Paris,4.0,nice surprise affordable - good simple yet fi...
6603,6603,Le Concorde,Paris,4.0,enjoyable lunch friendly staff enjoyable lunch family
6604,6604,Cerido,Paris,4.5,risotto finest
6605,6605,Jaisalmer,Paris,4.0,excellent indian food experience! good!
6606,6606,Caractere de Cochon,Paris,4.5,ham ham amazing meal! good sandwiches go
6607,6607,Bao's,Paris,4.0,keep stop 2 baos?
6608,6608,Restaurant Ko Fu Ku,Paris,4.0,nice traditional sushi spot fresh tasty traditional japanese
6609,6609,Rush Bar,Paris,4.5,quiet back street bar friendly neighbourhood bar
6610,6610,Rech,Paris,4.5,fish
6612,6612,Les Gourmands de Notre Dame,Paris,3.5,good. good atmosphere average food
6613,6613,Au Bonbon Royal,Paris,4.5,best chocolate everrr
6614,6614,La Puttanesca,Paris,3.5,terrific spaghetti la puttanesca lunch
6615,6615,Asuka,Paris,5.0,surprising dinner tiny excellent
6616,6616,Speed Rabbit Pizza,Paris,4.5,great carry-out hotel - locals... fast service kind owner yummy pizza!
6617,6617,Le Comptoir de Sevres,Paris,4.0,great tarte good
6618,6618,Le Bistrot Verdeau,Paris,4.0,little place nice nice launch bistrot.
6621,6621,Da Rosa,Paris,3.5,good supper end long day nice
6622,6622,Le Mandarin Dunois,Paris,4.0,excellent lovely staff
6623,6623,La Terrasse Saint Jacques,Paris,3.5,nice neighborhood spot good terrace friendly service food n...
6624,6624,Nest Paris,Paris,4.5,real cozy nest :) yum
6626,6626,Le Saint Cyr,Paris,4.5,loved place!!! great little neighbourhood restaurant
6628,6628,Girasole Ristorante Italiano,Paris,4.0,authentic pizzas authentic italian flavour
6629,6629,Bistrot 13,Paris,5.0,great parisian restaurant
6630,6630,La Coquine Gourmande,Paris,5.0,delicious lunch go simply brilliant!
6631,6631,Giovanna,Paris,5.0,amazing pizza!
6635,6635,Tacos Dore,Paris,5.0,fast simple fantastic halal food economical pric...
6636,6636,Sette traiteur,Paris,5.0,best italian restaurant paris
6637,6637,O/hp/e,Paris,5.0,delicious surprise
6638,6638,Daemluy,Paris,5.0,family dinner
6639,6639,Pain Noir Pain Blanc,Paris,5.0,artisan bakery - eat like local!!
6640,6640,Restaurant l'Archestre,Paris,5.0,╛≈°ä¥?ïü¼ïγγò?üò?üamazing modern french cuisine
6649,6649,Le Vintimille,Paris,5.0,place go paris friendly bar
6650,6650,La Fille du Boulanger,Paris,5.0,croissant die for. best bakery batignolles district!
6652,6652,Le Pain Retrouve,Paris,5.0,tasty breakfast treats
6653,6653,Planet-chicha Cafe,Paris,5.0,chill
6658,6658,Aux Merveilleux de Fred,Paris,5.0,a.m.a.z.i.n.g marvellous name marvellous nature
6660,6660,Foodelice,Paris,5.0,great home made goodies
6661,6661,Paipai Bistrot,Paris,5.0,go interesting beers
6671,6671,La Brulerie des Ternes,Paris,5.0,coffee aficionados dream.
6674,6674,L'Extra Brut,Paris,5.0,great place. super champagne bar! ?┘┤γ ?┘ì?
6676,6676,Menier Laurence,Paris,5.0,nice pastries sandwiches!
6677,6677,Mimi Cave a Manger,Paris,5.0,authentic neapolitan cuisine
6680,6680,Cave Ovni,Paris,5.0,adresse in╠⌐vitable really nice parisian winery!
6681,6681,Sabor Peruano,Paris,5.0,best traditional peruvian food paris
6682,6682,Chez Sommay,Paris,4.0,real thai food! spicy thai experience paris
6683,6683,Tabac D'Orsay,Paris,3.5,convenient musee dorsay descent dinner
6684,6684,Ankka Madeleine,Paris,4.0,good salad hub good salad take away
6686,6686,Mercato,Paris,4.5,nice local market really good surprise!
6687,6687,Au Rapide,Paris,3.5,always welcome time
6688,6688,la Casa Dell'Estelle,Paris,3.5,italian dinner paris good italian food paris
6689,6689,O Atlantico Cafe Brasserie,Paris,4.5,great atmosphere drinks
6690,6690,Bistro Mauzac,Paris,3.5,good food & good service good food
6691,6691,Le Vingt,Paris,3.5,pleasant surprise latin quarter french cuisine reasonably priced dinner
6692,6692,Le Mandragore,Paris,4.5,jewel montmartre elegant special experience hidden away...
6693,6693,Gloria,Paris,4.0,eat good all!!
6694,6694,Swadee,Paris,3.5,great thai soup warm thai nearby....
6695,6695,Le Pouzzoulou,Paris,4.5,time machine
6696,6696,La Menagerie,Paris,4.0,love place!!! best cesar salad paris
6697,6697,Crock & Bio,Paris,4.0,best salad bar paris best salad bar paris!
6698,6698,Ecole de Cuisine Alain Ducasse,Paris,4.0,wonderful evening exploring french gastronomy e...
6699,6699,Les Vieilles Vignes,Paris,4.0,busy & atmospheric excellent service food
6700,6700,I LOVE PASTA,Paris,4.0,good pasta & responsible price good place
6701,6701,Caffe Panem,Paris,4.5,great onion soup
6703,6703,Cedrus,Paris,4.0,great little restaurant good vegetari... great falafel plate
6704,6704,Chez Kim,Paris,4.0,rendez vous shop mark... quick quality lunch tiny restaurant wit...
6705,6705,Koh Samet,Paris,4.0,lovely island good food friendly service
6706,6706,The Cool,Paris,3.5,great brunch spot passy madames lunch !
6707,6707,Le Pain Quotidien,Paris,4.0,exceptionally professional staff outstand... plenty vegan options
6708,6708,La Divette de Montmartre,Paris,5.0,sport music bar difference
6709,6709,Les Tontons Bringueurs,Paris,4.5,table one classic parisian
6711,6711,Passy Mandarin,Paris,3.5,chinese food paris great neighbourhood chinese
6713,6713,Da Mario E Monica Trattoria,Paris,5.0,great food great experience ! neighborhood treasure worth trip
6714,6714,Mamma Roma Oberkampf,Paris,4.0,first meal red eye charles de... great pizza service
6716,6716,Balt,Paris,4.5,great find close walk louvre best accident trip!
6717,6717,Cafe Matisse,Paris,4.0,perfect parisian lunch! friendly place
6718,6718,Le Rochebrune,Paris,4.5,nice little sport quick lunch stop aperitif youre the...
6719,6719,Palais Royal Hong Kong,Paris,4.0,marvelous soups! yummy food pleasant service
6720,6720,Le Barramundi,Paris,3.5,average place poor poor poor
6721,6721,Au Poulailler La Rotisserie D'Antan,Paris,5.0,best chicken seriously good!
6722,6722,Boeuf Sur Le Toit,Paris,3.5,nice interior weak service good food cooked well
6723,6723,Solera Paris,Paris,5.0,brilliant cocktails
6724,6724,Maison Nicolas Rancon,Paris,5.0,boulangerie patisserie extraordinaire
6725,6725,Le Bistrot,Paris,4.0,great great breakfast!
6727,6727,La Citadelle,Paris,4.0,excellent kosher steak restaurant gorgeous presentation
6728,6728,Le Royal,Paris,4.5,nice little restaurant good service great little place
6729,6729,Wanobi,Paris,4.5,tasty affordable japanese food pari...
6730,6730,Le Wok,Paris,4.0,good place buffet nothing less excellent !!!
6731,6731,L'Escale du Liban,Paris,4.0,lescale du liban great lebanese food period
6732,6732,Praya Thai,Paris,4.0,vegetarians ! horrible owner
6733,6733,American Ouais,Paris,3.5,nice cost place nice burgers
6734,6734,The Cod House,Paris,4.0,nice light chick lunch staff needed
6735,6735,Le Fenelon,Paris,4.0,busy good great server!
6737,6737,Restaurant Le Maroc,Paris,4.0,original couscous excellent moroccan cuisine
6738,6738,Sushi 2007,Paris,4.0,mom pop sushi! affordable delicious
6741,6741,Le Petit Banville,Paris,4.0,nice terrace nice meal
6742,6742,Romanella Restaurant,Paris,4.0,good local food fantastic place
6743,6743,Le Sevres Raspail,Paris,4.0,reasonable french meal cafe gourmand
6744,6744,L'orient des Champs,Paris,4.5,great simple lebanese fare
6745,6745,Dong Tam ou Panda Belleville,Paris,4.0,cheap fast tasty best vietnamese sandwich belleville
6746,6746,Brook's cafe,Paris,4.5,lovely little cafe stop euro 2016
6748,6748,Devant-Vous,Paris,4.0,delicious bit expensive expensive truly delicious.
6749,6749,Salon de The Wen Zhou,Paris,4.0,cheap tasty. yummy yum
6751,6751,Mary Gelateria,Paris,4.5,italian gelateria charming home made amazing italien place
6752,6752,La Scuderia,Paris,4.0,ok location one night paris
6753,6753,Hung Yen,Paris,4.5,nice relaxed vietnamese restaurant delicious food casual atmosphere
6756,6756,Ayutthaya,Paris,4.0,simple homely thai food lovely
6757,6757,Pouchla Byens Ro,Paris,4.5,oasis relaxation heart par... memorable hosts meal
6758,6758,Cafe Branly,Paris,3.5,nice food pleasant surprise
6759,6759,Comptoir Malesherbes,Paris,4.0,popular local brasserie best omlette ive ever
6760,6760,Upper Cremerie,Paris,4.0,afternoon wine cheese typical french lunch restaurant
6763,6763,Khatag,Paris,3.5,tasteless food excellent
6764,6764,Chicken Spot,Paris,4.5,outstanding food value favorite chicken chips paris
6765,6765,Aname,Paris,3.5,authentic friendly great vietnamese food
6766,6766,Berrie Lunch & Garde-Manger,Paris,4.5,excellents products
6767,6767,Le Bistrot D'Antoine,Paris,4.0,lovely dinner enjoyed parisian feel
6768,6768,Little Italy,Paris,4.5,wonderful gem quiet street
6769,6769,3 Pieces Cuisine,Paris,3.5,alternative bar drinks great place drink
6771,6771,Made In Italy,Paris,4.0,great food good service disappointed
6772,6772,Damas Cafe,Paris,5.0,favorite chilling place.
6773,6773,Restaurant Mezanc,Paris,4.5,awesome must try paris
6774,6774,Maison David,Paris,4.5,magnificent intimate deli unbelievable choiv=ce
6776,6776,Yoshi,Paris,4.0,great authentic sushi good food good price great serv...
6777,6777,Corossol,Paris,4.0,rum banana tart! corossol marche des enfants rouge
6778,6778,Yushi 16,Paris,4.0,probably next lunch hq japanese food like japan
6779,6779,Minimes,Paris,3.5,good ambiance regular food nice surprise
6780,6780,Ristorante Venezia Cucina Italiana & Pizza,Paris,4.0,good good italian food
6782,6782,L'Endroit,Paris,3.5,fun trendy... loved
6783,6783,Hansan,Paris,4.0,consistently good price valid
6784,6784,La Tete Dans les Olives,Paris,4.0,come strangers leave friends best intimist italian paris
6785,6785,Le Pain Quotidien,Paris,3.5,good food glacial service good breakfast
6786,6786,Les Pissenlits par la Racine,Paris,3.5,consistently excellent traditional french food
6787,6787,Le Savio,Paris,4.0,nice place overpriced area good lunch
6789,6789,LA Cime,Paris,4.0,crepes milk rice highly recommended place
6790,6790,Lucy Restaurant,Paris,4.0,ethiopian dining pleasant space
6791,6791,Le Troquet du Temple,Paris,4.0,lovely bistro real parisian lunch cafe
6792,6792,Onze Bar,Paris,4.0,great food bit weird - way... onze-ieme youll experience...
6793,6793,Bistro 74,Paris,4.0,superb good food good servife
6794,6794,The Be Bop Bar,Paris,5.0,great atmospheric local bar
6795,6795,MyPierogis,Paris,4.0,excellent polish fare expensive
6796,6796,Triadou Haussmann,Paris,3.5,lunch break close les grands magasins average
6797,6797,Yafo,Paris,5.0,really good houmous!
6798,6798,Bistrot Dellac,Paris,4.5,great coffee ! best paris
6799,6799,Lucien La Chance,Paris,3.5,really special find .... amazing last night meal paris!!
6800,6800,El Mercado French-Mex Cuisine,Paris,3.5,great mexican food excellent service. delicious food top location!
6801,6801,Marie-Suzy,Paris,4.0,definitely worst meal ou... amazing!!!
6802,6802,Boco Mathurins,Paris,4.0,new dining experience good place lunch
6805,6805,Lucky Bastard,Paris,5.0,paris charme nice little bar 3rd
6806,6806,Pat's US Hot Dog,Paris,4.0,late night craving hit decent hot dog
6808,6808,Guimi House,Paris,3.5,important imagine
6809,6809,Balsinger,Paris,4.5,great little place quick freshly coo...
6810,6810,La Maison du Caviar,Paris,4.0,celebrate style! wont find better!
6811,6811,Restaurant L'Oriental,Paris,4.0,stand-out veggie entrees
6812,6812,Flunch Paris Beaubourg,Paris,3.5,good healthy food good rapid cheap food
6813,6813,Chez HASHANA,Paris,4.0,good small family restaurant
6814,6814,Au Paradis Tropical,Paris,4.0,sunny cuisine sunny
6815,6815,Waikiki Cafe,Paris,5.0,delicious breakfast
6816,6816,Irish Pub Montmartre,Paris,4.0,cheers! good place stop drink
6817,6817,Serial cooker,Paris,5.0,wonderful food excellent service nice canteen paris
6819,6819,Pho 15,Paris,4.5,love pho everything good great place!
6820,6820,Umami Bastille,Paris,4.5,good!
6822,6822,Greffeuille Aveyron,Paris,5.0,love lamb
6823,6823,Le Komptoir,Paris,4.0,good place great cocktails
6825,6825,La Table Des Frangins,Paris,4.5,super restaurent
6826,6826,Zeng,Paris,4.5,nice fusion asian food
6829,6829,l'ABORDAGE,Paris,3.5,noisy friendly - good food wine idea perfect bistro
6830,6830,Le Fleur Bleu,Paris,4.5,nice cocktails great place
6832,6832,Cafe Martin,Paris,3.5,fine. relaxing
6833,6833,Five Guys,Paris,3.5,taste good patient! great burgers shame restaurant...
6834,6834,Le Gevaudan,Paris,4.0,good straight continental breakfast nice neighborhood bistro - good choice for...
6835,6835,Pacific Eiffel,Paris,4.5,resturant taste paris
6836,6836,Caffe Boboli,Paris,3.5,small marais bistro great atmosphere feeling really mitigated
6837,6837,Le Petit 18 Eme,Paris,4.5,pleasant surprise dropping lun...
6838,6838,Le 153,Paris,4.0,cozy place drink ordinary ambiance need t...
6839,6839,Ressources,Paris,4.5,good!
6840,6840,Le Bambou Royal,Paris,4.5,idea chinese home cooking excellent food
6841,6841,le dumas cafe,Paris,3.5,pleasant experience (evening) meal paris
6842,6842,Carnet de Bord,Paris,3.5,generous serves great serice best meal paris
6843,6843,Le Pacifique,Paris,3.5,best duck east paris
6844,6844,New Hanoi,Paris,4.5,good restaurant amazing food
6845,6845,Maison Kashmir,Paris,4.0,pleasant surprise pleasant surprise paris
6846,6846,New Antalya,Paris,4.0,best kebab district gread food sympatic staff
6847,6847,Huitrerie Garnier,Paris,4.5,great oysters reasonable price
6848,6848,Le Siam,Paris,3.5,tasty moderatly spicy poor everything
6849,6849,Le Flash Restaurant,Paris,4.5,great food friendly service charming pla... good food
6850,6850,Animal Kitchen,Paris,4.5,wish make bigger portions great food
6851,6851,Ballon et Coquillages,Paris,4.0,perfect seafood good wine! sweet setup fresh petite menu cut...
6852,6852,Cafe Nazir,Paris,3.5,average bad best cafe meal trip paris
6853,6853,Le Cube Bar,Paris,3.5,unbelievable view paris superb place pass time drink and...
6854,6854,Chez Josephine,Paris,3.5,ideal place become regular food stop... nice location dissapointing food
6855,6855,Le Cactus,Paris,4.0,great lunch spot! nice place food drinks part stree...
6856,6856,Teppan,Paris,4.0,nice great lunchtime menus!
6858,6858,Sesto senso,Paris,4.0,nostalgia eating grandmas house genuine italian home cooking.
6859,6859,L'Eden,Paris,3.5,terrible parisian bistro tiki hut style
6860,6860,Le Huit,Paris,4.5,excellent lunch business dinner
6861,6861,Saturne,Paris,4.0,delicious authentic sichuan / chinese cuis... excellent chinese food
6862,6862,Grand Appetit,Paris,4.0,real zen macrobiotique japanese food 100... good gut
6863,6863,Le Cafe Dalayrac,Paris,4.0,dinner late night dinner
6864,6864,Le Phenix,Paris,4.5,really good.
6865,6865,Morice Galka,Paris,4.0,delicious! amazing
6867,6867,Maison Gaumer,Paris,4.5,delicious! best boulangerie weve tried paris
6868,6868,l'ile Maurice,Paris,3.5,good food great sevice worst meal long time
6869,6869,La Grange,Paris,4.0,quick service great food lunch
6871,6871,Le Pareloup,Paris,3.5,great little restaurant
6872,6872,Fich,Paris,4.0,good burgers fresh take fish-and-chips
6873,6873,Porta Da Selva,Paris,3.5,good brazilian food paris dinner
6874,6874,Buffalo Grill,Paris,3.5,average... lunch visit
6876,6876,Restaurant Da Enzo,Paris,4.0,linguine alle vongole cannolo die f... consistently tasty fresh! great servic...
6878,6878,L'Evasion,Paris,3.5,classic french bistro fabulous
6880,6880,L'Etoile Manquante,Paris,3.5,cute bistro beautiful street relaxed breakfast
6881,6881,Au Garage A Velos,Paris,4.5,oui oui steiner! bistro locals
6882,6882,Cafe de l'Esplanade,Paris,3.5,dinner location location location.the service g...
6883,6883,Pret a Manger,Paris,3.5,nice quick lunch could nice kind s...
6884,6884,Versant Vins,Paris,4.5,excellent quality food accompanied well...
6885,6885,La grappe d'or,Paris,3.5,good restaurant cafe crowd
6887,6887,Cafe Pere & Fils,Paris,3.5,friendly tasty almost
6888,6888,Quartino,Paris,3.5,expensive! thanks kindness advice
6889,6889,Les Vitelloni,Paris,3.5,italy paris - incredible perfect spot sit back enjo...
6890,6890,Rani Mahal,Paris,3.5,good place indian food quite nice indian london prices veg opti...
6891,6891,Le Paradis du Fruit,Paris,3.5,funky fresh great cocktails tasty food cold
6892,6892,Matsu Sushi,Paris,4.0,reasonable prices good food food nice many dishe...
6894,6894,Lisboa Gourmet,Paris,4.5,short excellent portuguese delicatesse... need pasteis de nata paris
6895,6895,890,Paris,4.0,perfect chinese food
6897,6897,Kebox,Paris,4.0,excellent wraps ?┘╒¬
6898,6898,New-Thai San,Paris,4.0,good thai food. advised. ok boring food wrong...
6899,6899,Unicorners,Paris,4.5,wellcome great coworking space!!!
6900,6900,Yaki,Paris,4.0,fairly good inexpensive food average
6903,6903,Wok Addict,Paris,4.5,always fresh great
6904,6904,La vierge de la reunion,Paris,4.0,best steak ever! nice local place
6905,6905,Les Domaines Qui Montent Ballu,Paris,4.5,restaurant wine shop ... bu... wine store gourmet products sale lu...
6906,6906,La Creperie Saint-Honore,Paris,3.5,expected. good position crepes
6907,6907,Big Buddha,Paris,4.0,best one around light fast tasty
6908,6908,Rotisserie Stevenot Cadet,Paris,4.5,brilliant travellers short cash
6909,6909,La Trattoria,Paris,3.5,ramadan buffet excellent!
6910,6910,Ono Poke,Paris,4.0,relaxing fresh!
6911,6911,La Petite Cuisine de Sandrine,Paris,4.0,fresh homemade lunch
6912,6912,Rasna Restaurant,Paris,4.5,great food good atmosphere best indian i... delicious
6913,6913,Bodhi Vegan,Paris,4.5,vegan asian fusion cantine
6914,6914,La Cour de la Huchette,Paris,3.5,good food atmosphere good food notre dame
6915,6915,Cafe le Segur,Paris,4.0,another find friendly place
6916,6916,Le Rez de Chaussee,Paris,3.5,good quick lunch lovely local restaurant
6917,6917,Le Rallye,Paris,4.5,typical french breakfast refreshing friendly sidewalk cafe
6918,6918,Le Petit Palais,Paris,4.0,must see! hidden gem
6919,6919,Hortense,Paris,3.5,bad nice meal relaxed surroundings
6920,6920,Lou Pitchoun,Paris,4.5,great service surprise find
6921,6921,Osaka Restaurant de Sushis,Paris,4.0,decent convenient affordable
6922,6922,Brioche Doee,Paris,4.5,wonderful tarts favorite place
6923,6923,Le Soleil de Kyoto,Paris,4.0,fabulous! excellent sashimi great susi formidable...
6924,6924,Funzy Cafe,Paris,5.0,little island tranquility 6me
6925,6925,Nadia Creperie & Sandwicherie,Paris,4.0,great crepes go! good crepes
6927,6927,Galeries Nationales Du Grand Palais,Paris,4.0,good service quick good quick good
6928,6928,Father & Son,Paris,4.0,quick good average + good prices city ce...
6929,6929,Pavillon Royal,Paris,4.5,meeting great venue celebration.
6930,6930,Au Grand Turenne,Paris,3.5,good place bite eat wine excellent service accommodating waiter.
6931,6931,Le Patio Des Champs,Paris,4.0,dinner mayors bad experience
6933,6933,Pho Minh,Paris,4.0,lovely dose vietnamese food nice ambiance lovely cuisine
6935,6935,Exterieur Quai,Paris,4.0,good place drink beer eat brasser...
6936,6936,little georgette,Paris,3.5,mixed platter - asian fusion great lunch
6937,6937,Grand Marche Stalingrad,Paris,3.5,beautiful building excellent setting good food
6938,6938,Cafe Madam,Paris,3.5,great place brunch average food average flavour average ser...
6939,6939,Cafe Limo,Paris,3.5,possibly best pizza la pigalle average food fast service
6940,6940,Case de Tom la Maison Bleue,Paris,4.0,lovely oasis
6941,6941,Pizza du Chef 17eme,Paris,4.5,great pizza paris sunday
6942,6942,G by Gaspard Pigalle - Naan Cantine,Paris,4.0,original good food! good value.
6943,6943,Resturant Creperie Chouchou,Paris,4.0,friendy staf good food good price late night great
6944,6944,Les Marquises,Paris,4.5,staff welcoming since... local eatery
6945,6945,Gemlik,Paris,4.5,love place! let eat great turkish food!
6946,6946,Le Melting Pot,Paris,4.0,walk away!!
6947,6947,Yi Ping,Paris,4.0,good food reasonable prices great small restaurant
6948,6948,Cafe de Vendome,Paris,4.5,good food really restaurant
6949,6949,Le Local Rock,Paris,4.0,nice little restaurant excellent food...
6950,6950,La Ferme,Paris,4.5,weekend stay
6951,6951,Regis le Caviste,Paris,4.5,hidden gem excellent food
6952,6952,Lido restaurant,Paris,4.0,small portions local chinese restaurant
6954,6954,Romanela,Paris,3.5,bad service! food ok... authentic
6955,6955,Pazzo - Pizza en Ville,Paris,4.5,best lasagna town! good pizza rome
6956,6956,La Comedia,Paris,3.5,great place open late excellent
6958,6958,231 East Street Montparnasse,Paris,3.5,fantastic burger!
6959,6959,Fuxia,Paris,3.5,nice little restaurant good food nice late dinner
6960,6960,L'Angelique Cafe,Paris,4.0,slow service nice lunch wine locals
6961,6961,Thai paragon,Paris,4.5,good food lovely food service
6962,6962,No Problemo,Paris,4.0,typical french bistro italian salad insult italian cook...
6963,6963,Pastapapa,Paris,3.0,food good restaurant needs ma... good itlaian food basic setting
6964,6964,Le Loup Dodu,Paris,4.5,pretty nice lovely little place platter wine
6965,6965,Kim Lien,Paris,3.5,great vietnamese close note dame one best vietnamese paris
6966,6966,Dimitris,Paris,4.0,great selection tasty greek food tak... nothing sepcial
6967,6967,La Mascotte,Paris,3.5,paris fall standard paris bistro refreshing deco...
6968,6968,Bar La Tamise,Paris,5.0,excellent gracious hospitality great food service
